456,52771,12,9,4
457,32422,2074,9,4
458,32434,2074,10,4
459,32446,2074,9,4
460,32458,2074,8,4
461,32470,2074,8,4
462,32931,2074,10,4
463,32941,2074,9,4
464,32952,2074,9,4
465,32963,2074,9,4
466,32974,2074,9,4
467,33667,2074,9,4
468,33675,2074,9,4
469,33683,2074,10,4
470,33692,2074,10,4
471,33701,2074,8,4
472,34598,2074,8,4
473,34609,2074,8,4
474,34620,2074,10,4
475,34631,2074,5,4
476,34641,2074,9,4
477,35876,2074,6,4
478,35886,2074,8,4
479,35897,2074,8,4
480,35908,2074,5,4
481,35917,2074,7,4
482,37474,2074,7,4
483,37486,2074,7,4
484,37498,2074,7,4
485,37510,2074,9,4
486,37522,2074,9,4
487,39719,2074,9,4
488,39730,2074,8,4
489,39741,2074,6,4
490,39752,2074,8,4
491,39763,2074,7,4
492,43585,2074,8,4
493,43596,2074,5,4
494,43612,2074,7,4
495,43626,2074,8,4
496,43638,2074,5,4
497,47616,2074,0,4
498,47642,2074,6,4
499,47657,2074,7,4
500,47674,2074,6,4
501,47690,2074,7,4
502,47707,2074,8,4
503,52332,2074,5,4
504,52349,2074,5,4
505,52366,2074,7,4
506,52382,2074,7,4
507,52399,2074,6,4
508,41160,13,9,4
509,41180,13,7,4
510,41201,13,8,4
511,41220,13,7,4
512,44872,13,7,4
513,44908,13,5,4
514,44942,13,7,4
515,44981,13,8,4
516,49097,13,6,4
517,49129,13,6,4
518,49162,13,9,4
519,49191,13,7,4
520,32482,2213,9,4
521,32500,2213,9,4
522,32519,2213,9,4
523,32538,2213,9,4
524,32557,2213,8,4
525,33123,2213,7,4
526,33141,2213,10,4
527,33160,2213,9,4
528,33179,2213,8,4
529,33197,2213,10,4
530,33893,2213,10,4
531,33909,2213,10,4
532,33925,2213,9,4
533,33940,2213,10,4
534,33958,2213,9,4
535,34916,2213,10,4
536,34933,2213,9,4
537,34947,2213,7,4
538,34963,2213,9,4
539,34979,2213,8,4
540,41160,14,6,4
541,41180,14,8,4
542,41201,14,6,4
543,41220,14,5,4
544,44872,14,9,4
545,44908,14,5,4
546,44942,14,6,4
547,44981,14,5,4
548,32482,2191,7,4
549,32500,2191,4,4
550,32519,2191,4,4
551,32538,2191,4,4
552,32557,2191,4,4
553,41321,15,7,4
554,41343,15,9,4
555,41368,15,9,4
556,41390,15,7,4
557,32482,1950,7,4
558,32500,1950,7,4
559,32519,1950,9,4
560,32538,1950,8,4
561,32557,1950,8,4
562,33123,1950,4,4
563,33141,1950,9,4
564,33160,1950,9,4
565,33179,1950,7,4
566,33197,1950,9,4
567,33893,1950,9,4
568,33909,1950,8,4
569,33925,1950,9,4
570,33940,1950,10,4
571,33958,1950,9,4
572,34916,1950,7,4
573,34933,1950,7,4
574,34947,1950,8,4
575,34963,1950,7,4
576,34979,1950,8,4
577,36279,1950,6,4
578,36295,1950,5,4
579,36312,1950,5,4
580,36329,1950,6,4
581,36340,1950,5,4
582,38077,1950,7,4
583,38094,1950,8,4
584,38111,1950,5,4
585,38128,1950,7,4
586,38145,1950,8,4
587,40431,1950,7,4
588,40447,1950,8,4
589,40459,1950,6,4
590,40472,1950,5,4
591,40487,1950,5,4
592,43585,1950,8,4
593,43596,1950,7,4
594,43612,1950,8,4
595,43626,1950,8,4
596,43638,1950,6,4
597,47642,1950,7,4
598,47657,1950,9,4
599,47674,1950,8,4
600,47690,1950,6,4
601,47707,1950,8,4
602,52332,1950,8,4
603,52349,1950,6,4
604,52366,1950,8,4
605,52382,1950,8,4
606,52399,1950,8,4
607,40685,16,0,4
608,40784,16,7,4
609,41987,16,8,4
610,42301,16,5,4
611,43966,16,0,4
612,43982,16,7,4
613,45810,16,8,4
614,46171,16,8,4
615,47797,16,5,4
616,48087,16,9,4
617,48178,16,5,4
618,49738,16,8,4
619,49813,16,10,4
620,32482,1962,7,4
621,32500,1962,8,4
622,32519,1962,8,4
623,32538,1962,8,4
624,32557,1962,9,4
625,33123,1962,7,4
626,33141,1962,7,4
627,33160,1962,9,4
628,33179,1962,7,4
629,33197,1962,9,4
630,33893,1962,10,4
631,33909,1962,8,4
632,33925,1962,9,4
633,33940,1962,9,4
634,33958,1962,7,4
635,34916,1962,8,4
636,34933,1962,7,4
637,34947,1962,7,4
638,34963,1962,8,4
639,34979,1962,8,4
640,36279,1962,6,4
641,36295,1962,5,4
642,36312,1962,6,4
643,36340,1962,5,4
644,38077,1962,6,4
645,38094,1962,7,4
646,38111,1962,5,4
647,38128,1962,7,4
648,38145,1962,5,4
649,40431,1962,6,4
650,40447,1962,7,4
651,40459,1962,5,4
652,40472,1962,8,4
653,40487,1962,5,4
654,42637,1962,0,4
655,43596,1962,7,4
656,43612,1962,8,4
657,43625,1962,0,4
658,43626,1962,5,4
659,43638,1962,5,4
660,47642,1962,6,4
661,47657,1962,6,4
662,47674,1962,6,4
663,47690,1962,6,4
664,47707,1962,8,4
665,52332,1962,8,4
666,52349,1962,5,4
667,52366,1962,9,4
668,52382,1962,8,4
669,52399,1962,6,4
670,41160,17,9,4
671,41180,17,7,4
672,41201,17,9,4
673,41220,17,10,4
674,44872,17,10,4
675,44908,17,9,4
676,44942,17,9,4
677,44981,17,9,4
678,49097,17,7,4
679,49129,17,8,4
680,49162,17,9,4
681,49191,17,10,4
682,32482,1964,9,4
683,32500,1964,10,4
684,32519,1964,9,4
685,32538,1964,10,4
686,32557,1964,10,4
687,33123,1964,10,4
688,33141,1964,10,4
689,33160,1964,9,4
690,33179,1964,10,4
691,33197,1964,10,4
692,33893,1964,10,4
693,33909,1964,10,4
694,33925,1964,10,4
695,33940,1964,10,4
696,33958,1964,10,4
697,34916,1964,10,4
698,34933,1964,9,4
699,34947,1964,10,4
700,34963,1964,10,4
701,34979,1964,9,4
702,36279,1964,10,4
703,36295,1964,7,4
704,36312,1964,10,4
705,36329,1964,9,4
706,36340,1964,10,4
707,38077,1964,10,4
708,38094,1964,10,4
709,38111,1964,9,4
710,38128,1964,10,4
711,38145,1964,10,4
712,40431,1964,10,4
713,40447,1964,10,4
714,40459,1964,10,4
715,40472,1964,10,4
716,40487,1964,10,4
717,43585,1964,8,4
718,43596,1964,9,4
719,43612,1964,9,4
720,43626,1964,10,4
721,43638,1964,9,4
722,47642,1964,10,4
723,47657,1964,9,4
724,47674,1964,10,4
725,47690,1964,7,4
726,47707,1964,10,4
727,52332,1964,10,4
728,52349,1964,9,4
729,52366,1964,10,4
730,52382,1964,8,4
731,52399,1964,10,4
732,41239,18,9,4
733,41259,18,9,4
734,41280,18,10,4
735,41300,18,10,4
736,45015,18,10,4
737,45042,18,10,4
738,45066,18,10,4
739,45091,18,9,4
740,49218,18,8,4
741,49245,18,10,4
742,49267,18,9,4
743,49294,18,9,4
744,32482,1966,8,4
745,32500,1966,9,4
746,32519,1966,9,4
747,32538,1966,8,4
748,32557,1966,9,4
749,33123,1966,9,4
750,33141,1966,8,4
751,33160,1966,9,4
752,33179,1966,9,4
753,33197,1966,9,4
754,33893,1966,10,4
755,33909,1966,9,4
756,33925,1966,9,4
757,33940,1966,10,4
758,33958,1966,9,4
759,34916,1966,10,4
760,34933,1966,7,4
761,34947,1966,9,4
762,34963,1966,9,4
763,34979,1966,8,4
764,36279,1966,6,4
765,36295,1966,5,4
766,36312,1966,6,4
767,36329,1966,9,4
768,36340,1966,5,4
769,38077,1966,5,4
770,38094,1966,8,4
771,38111,1966,5,4
772,38128,1966,8,4
773,38145,1966,8,4
774,40431,1966,8,4
775,40447,1966,8,4
776,40459,1966,6,4
777,40472,1966,5,4
778,40487,1966,5,4
779,43585,1966,9,4
780,43596,1966,7,4
781,43612,1966,8,4
782,43626,1966,6,4
783,43638,1966,5,4
784,47642,1966,9,4
785,47657,1966,9,4
786,47674,1966,8,4
787,47690,1966,7,4
788,47707,1966,8,4
789,52332,1966,8,4
790,52349,1966,7,4
791,52366,1966,8,4
792,52382,1966,8,4
793,52399,1966,7,4
794,32482,1974,10,4
795,32500,1974,10,4
796,32519,1974,9,4
797,32538,1974,10,4
798,32557,1974,8,4
799,33123,1974,10,4
800,33141,1974,10,4
801,33160,1974,9,4
802,33179,1974,8,4
803,33197,1974,10,4
804,33893,1974,10,4
805,33909,1974,10,4
806,33925,1974,10,4
807,33940,1974,10,4
808,33958,1974,10,4
809,34916,1974,10,4
810,34933,1974,9,4
811,34947,1974,7,4
812,34963,1974,9,4
813,34979,1974,8,4
814,36279,1974,8,4
815,36295,1974,6,4
816,36312,1974,10,4
817,36329,1974,9,4
818,36340,1974,9,4
819,38077,1974,7,4
820,38094,1974,6,4
821,38111,1974,8,4
822,38128,1974,8,4
823,38145,1974,8,4
824,40431,1974,8,4
825,40447,1974,7,4
826,40459,1974,8,4
827,40472,1974,9,4
828,40487,1974,7,4
829,43585,1974,9,4
830,43596,1974,9,4
831,43612,1974,8,4
832,43626,1974,9,4
833,43638,1974,8,4
834,47642,1974,9,4
835,47657,1974,9,4
836,47674,1974,9,4
837,47690,1974,8,4
838,47707,1974,8,4
839,52332,1974,8,4
840,52349,1974,5,4
841,52366,1974,7,4
842,52382,1974,8,4
843,52399,1974,8,4
844,41321,20,8,4
845,41343,20,9,4
846,41368,20,10,4
847,41390,20,10,4
848,32482,1976,6,4
849,32500,1976,5,4
850,32519,1976,9,4
851,32538,1976,8,4
852,32557,1976,7,4
853,33123,1976,7,4
854,33141,1976,7,4
855,33160,1976,9,4
856,33179,1976,7,4
857,33197,1976,9,4
858,33893,1976,8,4
859,33909,1976,7,4
860,33925,1976,8,4
861,33940,1976,10,4
862,33958,1976,7,4
863,35835,1976,7,4
864,35844,1976,6,4
865,35852,1976,9,4
866,35860,1976,7,4
867,35868,1976,5,4
868,35946,1976,0,4
869,37435,1976,5,4
870,37443,1976,6,4
871,37451,1976,7,4
872,37459,1976,5,4
873,37466,1976,8,4
874,39684,1976,6,4
875,39691,1976,5,4
876,39698,1976,5,4
877,39705,1976,5,4
878,39712,1976,5,4
879,41874,21,5,4
880,41905,21,5,4
881,41933,21,5,4
882,43680,21,0,4
883,44006,21,0,4
884,45632,21,10,4
885,45664,21,8,4
886,45700,21,10,4
887,45742,21,6,4
888,49880,21,5,4
889,49907,21,9,4
890,49939,21,9,4
891,50010,21,5,4
892,50080,21,9,4
893,50120,21,7,4
894,32482,1995,7,4
895,32500,1995,8,4
896,32519,1995,9,4
897,32538,1995,10,4
898,32557,1995,9,4
899,33123,1995,7,4
900,33141,1995,9,4
901,33160,1995,9,4
902,33179,1995,8,4
903,33197,1995,9,4
904,33893,1995,9,4
905,33909,1995,9,4
906,33925,1995,9,4
907,33940,1995,10,4
908,33958,1995,8,4
909,34916,1995,7,4
910,34933,1995,5,4
911,34947,1995,7,4
912,34963,1995,8,4
913,34979,1995,8,4
914,36279,1995,6,4
915,36295,1995,5,4
916,36312,1995,5,4
917,36329,1995,7,4
918,36340,1995,5,4
919,38077,1995,6,4
920,38094,1995,9,4
921,38111,1995,5,4
922,38128,1995,7,4
923,38145,1995,7,4
924,40431,1995,5,4
925,40447,1995,7,4
926,40459,1995,6,4
927,40472,1995,5,4
928,40487,1995,5,4
929,43585,1995,8,4
930,43596,1995,7,4
931,43612,1995,8,4
932,43626,1995,6,4
933,43638,1995,5,4
934,47642,1995,7,4
935,47657,1995,7,4
936,47674,1995,7,4
937,47690,1995,7,4
938,47707,1995,8,4
939,52332,1995,8,4
940,52349,1995,7,4
941,52366,1995,8,4
942,52382,1995,8,4
943,52399,1995,7,4
944,41259,22,8,4
945,41280,22,10,4
946,41300,22,8,4
947,44908,22,8,4
948,44981,22,7,4
949,45215,22,0,4
950,45457,22,0,4
951,48912,22,9,4
952,49267,22,9,4
953,49410,22,9,4
954,49486,22,9,4
955,32482,2209,5,4
956,32500,2209,8,4
957,32519,2209,8,4
958,32538,2209,10,4
959,32557,2209,10,4
960,33123,2209,4,4
961,33141,2209,9,4
962,33160,2209,9,4
963,33179,2209,7,4
964,33197,2209,10,4
965,33893,2209,4,4
966,33909,2209,4,4
967,33925,2209,8,4
968,33940,2209,4,4
969,33958,2209,9,4
970,40921,23,6,4
971,41524,23,0,4
972,41857,23,8,4
973,41874,23,8,4
974,45664,23,7,4
975,45700,23,5,4
976,46128,23,8,4
977,46171,23,5,4
978,49686,23,5,4
979,49738,23,8,4
980,50120,23,8,4
981,50202,23,6,4
982,32482,2021,8,4
983,32500,2021,8,4
984,32519,2021,9,4
985,32538,2021,10,4
986,32557,2021,8,4
987,33123,2021,7,4
988,33141,2021,9,4
989,33160,2021,9,4
990,33179,2021,7,4
991,33197,2021,9,4
992,33893,2021,10,4
993,33909,2021,5,4
994,33925,2021,10,4
995,33940,2021,10,4
996,33958,2021,8,4
997,34916,2021,7,4
998,34933,2021,7,4
999,34947,2021,7,4
1000,34963,2021,7,4
1001,34979,2021,8,4
1002,36279,2021,6,4
1003,36295,2021,5,4
1004,36312,2021,5,4
1005,36329,2021,6,4
1006,36340,2021,7,4
1007,38077,2021,6,4
1008,38094,2021,5,4
1009,38111,2021,5,4
1010,38128,2021,7,4
1011,38145,2021,5,4
1012,40431,2021,6,4
1013,40447,2021,8,4
1014,40459,2021,6,4
1015,40472,2021,5,4
1016,40487,2021,5,4
1017,43585,2021,9,4
1018,43596,2021,5,4
1019,43612,2021,6,4
1020,43626,2021,6,4
1021,43638,2021,5,4
1022,46568,2021,7,4
1023,47616,2021,0,4
1024,47642,2021,6,4
1025,47657,2021,8,4
1026,47674,2021,8,4
1027,47690,2021,5,4
1028,47707,2021,8,4
1029,50839,2021,7,4
1030,52332,2021,8,4
1031,52349,2021,5,4
1032,52382,2021,8,4
1033,52399,2021,6,4
1034,40503,24,5,4
1035,40529,24,8,4
1036,40556,24,5,4
1037,40583,24,8,4
1038,44381,24,0,4
1039,44392,24,0,4
1040,44403,24,9,4
1041,44414,24,7,4
1042,44425,24,10,4
1043,44437,24,7,4
1044,47894,24,10,4
1045,47914,24,8,4
1046,47931,24,9,4
1047,47949,24,9,4
1048,52733,24,9,4
1049,52753,24,9,4
1050,52771,24,9,4
1051,52788,24,10,4
1052,32482,2037,10,4
1053,32500,2037,10,4
1054,32519,2037,9,4
1055,32538,2037,9,4
1056,32557,2037,6,4
1057,33123,2037,10,4
1058,33141,2037,10,4
1059,33160,2037,9,4
1060,33179,2037,9,4
1061,33197,2037,10,4
1062,33893,2037,10,4
1063,33909,2037,10,4
1064,33925,2037,10,4
1065,33940,2037,10,4
1066,33958,2037,10,4
1067,34916,2037,9,4
1068,34933,2037,7,4
1069,34947,2037,8,4
1070,34963,2037,10,4
1071,34979,2037,7,4
1072,36279,2037,6,4
1073,36295,2037,5,4
1074,36312,2037,8,4
1075,36329,2037,7,4
1076,36340,2037,9,4
1077,38077,2037,8,4
1078,38094,2037,8,4
1079,38111,2037,7,4
1080,38128,2037,8,4
1081,38145,2037,10,4
1082,40431,2037,5,4
1083,40447,2037,5,4
1084,40459,2037,5,4
1085,40472,2037,5,4
1086,40487,2037,6,4
1087,47522,2037,9,4
1088,47546,2037,8,4
1089,47572,2037,9,4
1090,47595,2037,8,4
1091,47616,2037,6,4
1092,52211,2037,9,4
1093,52235,2037,10,4
1094,52258,2037,9,4
1095,52282,2037,7,4
1096,52305,2037,7,4
1097,32482,2194,8,4
1098,32500,2194,8,4
1099,32519,2194,8,4
1100,32538,2194,8,4
1101,32557,2194,8,4
1102,33123,2194,8,4
1103,33141,2194,4,4
1104,33160,2194,10,4
1105,33179,2194,8,4
1106,33197,2194,10,4
1107,40988,26,0,4
1108,41004,26,9,4
1109,41021,26,7,4
1110,41037,26,6,4
1111,41053,26,6,4
1112,44381,26,0,4
1113,44392,26,0,4
1114,44403,26,10,4
1115,44414,26,5,4
1116,44425,26,9,4
1117,44437,26,7,4
1118,48470,26,8,4
1119,48476,26,8,4
1120,48482,26,6,4
1121,48488,26,8,4
1122,48494,26,9,4
1123,32482,2195,7,4
1124,32500,2195,7,4
1125,32519,2195,8,4
1126,32538,2195,8,4
1127,32557,2195,8,4
1128,33123,2195,4,4
1129,33141,2195,4,4
1130,33160,2195,10,4
1131,33179,2195,7,4
1132,33197,2195,9,4
1133,32482,2050,7,4
1134,32500,2050,9,4
1135,32519,2050,9,4
1136,32538,2050,10,4
1137,32557,2050,8,4
1138,33123,2050,8,4
1139,33141,2050,8,4
1140,33160,2050,9,4
1141,33179,2050,9,4
1142,33197,2050,9,4
1143,33893,2050,10,4
1144,33909,2050,10,4
1145,33925,2050,9,4
1146,33940,2050,10,4
1147,33958,2050,8,4
1148,34916,2050,9,4
1149,34933,2050,8,4
1150,34947,2050,8,4
1151,34963,2050,7,4
1152,34979,2050,8,4
1153,36279,2050,8,4
1154,36295,2050,7,4
1155,36312,2050,7,4
1156,36329,2050,5,4
1157,36340,2050,10,4
1158,38077,2050,9,4
1159,38094,2050,9,4
1160,38111,2050,8,4
1161,38128,2050,9,4
1162,38145,2050,7,4
1163,40431,2050,8,4
1164,40447,2050,8,4
1165,40459,2050,8,4
1166,40472,2050,8,4
1167,40487,2050,7,4
1168,43585,2050,9,4
1169,43596,2050,9,4
1170,43612,2050,8,4
1171,43626,2050,8,4
1172,43638,2050,7,4
1173,47642,2050,9,4
