826,895,12,8
827,896,12,8
828,897,12,8
829,898,12,8
830,899,12,8
831,900,12,9
832,901,12,9
833,902,12,9
834,903,12,9
835,904,12,9
836,905,4,7
837,906,4,7
838,907,4,7
839,908,4,7
840,909,4,7
841,910,4,8
842,911,4,8
843,912,4,8
844,913,4,8
845,914,4,8
846,955,18,1
847,961,38,1
848,962,20,1
849,964,4,1
850,965,4,1
851,966,4,1
852,967,4,1
853,968,4,1
854,969,4,1
855,970,29,1
856,971,29,1
857,972,29,1
858,973,29,1
859,974,29,1
860,975,29,1
861,981,9,1
862,982,9,1
863,983,9,1
864,984,9,1
865,985,5,1
866,986,5,1
867,987,5,1
868,988,5,1
869,989,5,1
870,990,4,2
871,991,4,2
872,992,4,2
873,993,4,2
874,994,4,2
875,995,4,2
876,996,22,1
877,997,22,1
878,998,22,1
879,999,22,1
880,1000,22,1
