617,52,139,4,3,8
618,53,139,4,3,5
619,70,139,4,3,5
620,71,139,4,3,6
621,94,139,4,3,10
622,98,139,4,3,8
623,100,139,4,3,8
624,104,139,4,3,8
625,105,139,4,3,10
626,111,139,4,3,10
627,127,139,4,3,5
628,130,139,4,3,10
629,133,139,4,3,5
630,142,139,4,3,7
631,161,139,4,3,7
632,174,139,4,3,10
633,1967,196,4,1,9
634,1980,196,4,1,10
635,2016,196,4,1,9
636,2042,196,4,1,8
637,2074,196,4,1,6
638,1949,196,4,1,8
639,1969,196,4,1,7
640,2043,196,4,1,8
641,2094,196,4,1,8
642,1967,197,4,1,9
643,1980,197,4,1,9
644,2016,197,4,1,7
645,2042,197,4,1,9
646,2074,197,4,1,8
647,1949,197,4,1,9
648,1969,197,4,1,6
649,2043,197,4,1,9
650,2094,197,4,1,8
651,2183,197,4,1,9
652,2179,197,4,1,7
653,1967,198,4,1,8
654,1980,198,4,1,10
655,2016,198,4,1,8
656,2042,198,4,1,8
657,2074,198,4,1,8
658,1949,198,4,1,8
659,1969,198,4,1,7
660,2001,198,4,1,7
661,2043,198,4,1,10
662,2094,198,4,1,9
663,2179,198,4,1,5
664,1967,199,4,1,7
665,1980,199,4,1,9
666,2016,199,4,1,5
667,2042,199,4,1,8
668,2074,199,4,1,5
669,1949,199,4,1,8
670,1969,199,4,1,5
671,2043,199,4,1,8
672,2094,199,4,1,7
673,1967,200,4,1,7
674,1980,200,4,1,8
675,2016,200,4,1,8
676,2042,200,4,1,7
677,2074,200,4,1,7
678,1949,200,4,1,7
679,1969,200,4,1,7
680,2001,200,4,1,7
681,2043,200,4,1,8
682,2094,200,4,1,7
683,2183,200,4,1,8
684,1967,201,4,2,8
685,1980,201,4,2,8
686,2016,201,4,2,8
687,2042,201,4,2,8
688,2074,201,4,2,7
689,1935,201,4,2,9
690,1949,201,4,2,9
691,1969,201,4,2,5
692,2001,201,4,2,8
693,2043,201,4,2,8
694,2094,201,4,2,8
695,2183,201,4,2,6
696,1967,202,4,2,8
697,1980,202,4,2,8
698,2016,202,4,2,7
699,2042,202,4,2,7
700,2074,202,4,2,7
701,1935,202,4,2,8
702,1949,202,4,2,8
703,1969,202,4,2,8
704,2001,202,4,2,7
705,2043,202,4,2,8
706,2094,202,4,2,7
707,2183,202,4,2,5
708,1967,203,4,2,5
709,1980,203,4,2,9
710,2016,203,4,2,7
711,2042,203,4,2,9
712,2074,203,4,2,7
713,1935,203,4,2,7
714,1949,203,4,2,5
715,1969,203,4,2,6
716,2001,203,4,2,8
717,2043,203,4,2,7
718,2094,203,4,2,7
719,2183,203,4,2,5
720,1967,204,4,2,7
721,1980,204,4,2,9
722,2016,204,4,2,8
723,2042,204,4,2,8
724,2074,204,4,2,9
725,1935,204,4,2,8
726,1949,204,4,2,8
727,1969,204,4,2,7
728,2001,204,4,2,9
729,2043,204,4,2,9
730,2094,204,4,2,9
731,2183,204,4,2,9
732,1967,205,4,2,9
733,1980,205,4,2,10
734,2016,205,4,2,10
735,2042,205,4,2,10
736,2074,205,4,2,9
737,1935,205,4,2,10
738,1949,205,4,2,9
739,1969,205,4,2,9
740,2001,205,4,2,10
741,2043,205,4,2,10
742,2094,205,4,2,10
743,2183,205,4,2,9
744,1967,206,4,3,8
745,1980,206,4,3,10
746,2016,206,4,3,7
747,2042,206,4,3,7
748,2074,206,4,3,9
749,1935,206,4,3,8
750,1949,206,4,3,9
751,1969,206,4,3,7
752,2001,206,4,3,9
753,2043,206,4,3,9
754,2094,206,4,3,6
755,1967,207,4,3,8
756,1980,207,4,3,9
757,2016,207,4,3,8
758,2042,207,4,3,6
759,2074,207,4,3,8
760,1935,207,4,3,10
761,1949,207,4,3,6
762,1969,207,4,3,9
763,2001,207,4,3,9
764,2043,207,4,3,10
765,2094,207,4,3,10
766,1967,208,4,3,8
767,1980,208,4,3,9
768,2016,208,4,3,6
769,2042,208,4,3,6
770,2074,208,4,3,6
771,1935,208,4,3,10
772,1949,208,4,3,10
773,1969,208,4,3,6
774,2001,208,4,3,8
775,2043,208,4,3,9
776,2094,208,4,3,10
777,1967,209,4,3,5
778,1980,209,4,3,9
779,2016,209,4,3,5
780,2042,209,4,3,7
781,2074,209,4,3,8
782,1935,209,4,3,8
783,1949,209,4,3,8
784,1969,209,4,3,6
785,2001,209,4,3,9
786,2043,209,4,3,9
787,2094,209,4,3,9
788,1967,210,4,3,9
789,1980,210,4,3,10
790,2016,210,4,3,8
791,2042,210,4,3,9
792,2074,210,4,3,7
793,1935,210,4,3,9
794,1949,210,4,3,9
795,1969,210,4,3,8
796,2001,210,4,3,9
797,2043,210,4,3,10
798,2094,210,4,3,9
799,1967,211,4,4,8
800,1980,211,4,4,10
801,2016,211,4,4,8
802,1935,211,4,4,10
803,1949,211,4,4,9
804,1969,211,4,4,7
805,1967,212,4,4,8
806,1980,212,4,4,9
807,2016,212,4,4,7
808,1935,212,4,4,10
809,1949,212,4,4,10
810,2001,212,4,4,7
811,2043,212,4,4,10
812,2094,212,4,4,10
813,1967,213,4,4,7
814,1980,213,4,4,8
815,2016,213,4,4,5
816,1967,214,4,4,8
817,1980,214,4,4,9
818,2016,214,4,4,7
819,1935,214,4,4,7
820,1949,214,4,4,7
821,1969,214,4,4,5
822,2001,214,4,4,7
823,2094,214,4,4,7
824,1967,215,4,4,6
825,1980,215,4,4,9
826,2016,215,4,4,7
827,1935,215,4,4,8
828,1949,215,4,4,8
829,1969,215,4,4,5
830,2001,215,4,4,7
831,2043,215,4,4,8
832,2094,215,4,4,8
833,1967,203,4,5,0
834,1862,203,4,5,10
835,1929,203,4,5,8
836,1944,203,4,5,8
837,1973,203,4,5,5
838,2012,203,4,5,5
839,2029,203,4,5,8
840,2064,203,4,5,9
841,2065,203,4,5,8
842,2089,203,4,5,8
843,1967,216,4,5,7
844,1980,216,4,5,9
845,2016,216,4,5,8
846,1935,216,4,5,9
847,1949,216,4,5,9
848,2001,216,4,5,8
849,2043,216,4,5,9
850,2094,216,4,5,7
851,1967,217,4,5,7
852,1980,217,4,5,9
853,2016,217,4,5,8
854,1935,217,4,5,8
855,1949,217,4,5,8
856,2001,217,4,5,8
857,2043,217,4,5,8
858,2094,217,4,5,6
859,1967,218,4,5,7
860,1980,218,4,5,10
861,2016,218,4,5,9
862,1935,218,4,5,9
863,1949,218,4,5,9
864,2001,218,4,5,8
865,2043,218,4,5,10
866,2094,218,4,5,7
867,1967,219,4,5,8
868,1980,219,4,5,8
869,2016,219,4,5,9
870,1935,219,4,5,9
871,1949,219,4,5,8
872,1969,219,4,5,6
873,2001,219,4,5,9
874,2043,219,4,5,10
875,2094,219,4,5,9
876,1967,220,4,5,9
877,1980,220,4,5,10
878,2016,220,4,5,8
879,2081,220,4,5,7
880,1935,220,4,5,9
881,1946,220,4,5,9
882,1949,220,4,5,10
883,2001,220,4,5,9
884,2043,220,4,5,9
885,2094,220,4,5,8
886,1967,221,4,6,7
887,1980,221,4,6,9
888,1935,221,4,6,9
889,1949,221,4,6,8
890,2001,221,4,6,9
891,2043,221,4,6,10
892,2094,221,4,6,8
893,1967,222,4,6,6
894,1980,222,4,6,10
895,1935,222,4,6,7
896,1949,222,4,6,8
897,2001,222,4,6,8
898,2043,222,4,6,8
899,2094,222,4,6,7
900,1967,223,4,6,4
901,1980,223,4,6,10
902,1935,223,4,6,10
903,1949,223,4,6,7
904,1969,223,4,6,4
905,2001,223,4,6,9
906,2043,223,4,6,9
907,2094,223,4,6,8
908,1967,224,4,6,8
909,1980,224,4,6,9
910,1935,224,4,6,9
911,1949,224,4,6,7
912,2001,224,4,6,9
913,2043,224,4,6,8
914,2094,224,4,6,7
915,1967,225,4,6,5
916,1980,225,4,6,10
917,1935,225,4,6,10
918,1949,225,4,6,9
919,2001,225,4,6,10
920,2043,225,4,6,10
921,2094,225,4,6,10
922,2183,225,4,6,5
923,1967,209,4,6,5
924,2263,209,4,6,9
925,2075,209,4,6,5
926,1957,209,4,6,5
927,1972,209,4,6,5
928,1986,209,4,6,9
929,2006,209,4,6,9
930,2023,209,4,6,6
931,2052,209,4,6,4
932,2082,209,4,6,8
933,2070,209,4,6,8
934,2071,209,4,6,8
935,2338,209,4,6,5
936,4,136,4,3,9
937,6,136,4,3,8
938,15,136,4,3,7
939,20,136,4,3,8
940,29,136,4,3,8
941,33,136,4,3,7
942,61,136,4,3,5
943,83,136,4,3,9
944,84,136,4,3,9
945,116,136,4,3,7
946,121,136,4,3,7
947,123,136,4,3,10
948,125,136,4,3,7
949,128,136,4,3,7
950,132,136,4,3,8
951,146,136,4,3,9
952,148,136,4,3,10
953,164,136,4,3,9
954,168,136,4,3,10
955,171,136,4,3,9
956,172,136,4,3,7
957,175,136,4,3,7
958,4,137,4,3,9
959,6,137,4,3,9
960,15,137,4,3,9
961,20,137,4,3,9
962,29,137,4,3,8
963,33,137,4,3,9
964,61,137,4,3,7
965,83,137,4,3,9
966,84,137,4,3,8
967,116,137,4,3,8
968,121,137,4,3,8
969,123,137,4,3,9
970,125,137,4,3,8
971,128,137,4,3,9
972,132,137,4,3,7
973,146,137,4,3,8
974,148,137,4,3,9
975,164,137,4,3,8
976,168,137,4,3,7
977,171,137,4,3,9
978,172,137,4,3,6
979,175,137,4,3,7
980,350,137,4,3,6
981,352,137,4,3,6
982,470,137,4,3,6
983,4,138,4,3,9
984,6,138,4,3,5
985,15,138,4,3,9
986,20,138,4,3,10
987,29,138,4,3,9
988,33,138,4,3,8
989,61,138,4,3,5
990,83,138,4,3,8
991,84,138,4,3,7
992,116,138,4,3,5
993,121,138,4,3,6
994,123,138,4,3,10
995,125,138,4,3,6
996,128,138,4,3,6
997,132,138,4,3,9
998,146,138,4,3,8
999,148,138,4,3,10
1000,164,138,4,3,8
1001,168,138,4,3,5
1002,171,138,4,3,7
1003,172,138,4,3,5
1004,175,138,4,3,5
1005,4,139,4,3,10
1006,6,139,4,3,9
1007,15,139,4,3,7
1008,20,139,4,3,10
1009,29,139,4,3,10
1010,33,139,4,3,10
1011,61,139,4,3,6
1012,83,139,4,3,9
1013,84,139,4,3,10
1014,116,139,4,3,5
1015,121,139,4,3,5
1016,123,139,4,3,10
1017,125,139,4,3,5
1018,128,139,4,3,5
1019,132,139,4,3,9
1020,146,139,4,3,5
1021,148,139,4,3,10
1022,164,139,4,3,8
1023,168,139,4,3,8
1024,171,139,4,3,10
1025,172,139,4,3,5
1026,175,139,4,3,7
1027,4,140,4,4,10
1028,6,140,4,4,9
1029,18,140,4,4,10
1030,36,140,4,4,5
1031,61,140,4,4,7
1032,78,140,4,4,10
1033,83,140,4,4,9
1034,105,140,4,4,10
1035,111,140,4,4,10
1036,116,140,4,4,6
1037,123,140,4,4,10
1038,129,140,4,4,9
1039,130,140,4,4,6
1040,132,140,4,4,9
1041,146,140,4,4,9
1042,148,140,4,4,10
1043,151,140,4,4,9
1044,164,140,4,4,7
1045,168,140,4,4,7
1046,172,140,4,4,7
1047,174,140,4,4,10
1048,175,140,4,4,6
1049,485,140,4,4,7
1050,690,140,4,4,10
1051,694,140,4,4,8
1052,695,140,4,4,6
1053,719,140,4,4,8
1054,4,141,4,4,9
1055,6,141,4,4,5
1056,18,141,4,4,10
1057,61,141,4,4,5
1058,83,141,4,4,7
1059,105,141,4,4,9
1060,111,141,4,4,10
1061,116,141,4,4,5
1062,123,141,4,4,10
1063,129,141,4,4,8
1064,130,141,4,4,5
1065,132,141,4,4,8
1066,146,141,4,4,8
1067,148,141,4,4,10
1068,151,141,4,4,7
1069,164,141,4,4,5
1070,168,141,4,4,5
1071,172,141,4,4,5
1072,174,141,4,4,9
1073,175,141,4,4,5
1074,239,141,4,4,4
1075,690,141,4,4,5
1076,694,141,4,4,5
1077,707,141,4,4,5
1078,4,142,4,4,8
1079,6,142,4,4,7
1080,18,142,4,4,10
1081,36,142,4,4,5
1082,61,142,4,4,5
1083,83,142,4,4,9
1084,105,142,4,4,9
1085,111,142,4,4,10
1086,116,142,4,4,5
1087,123,142,4,4,9
1088,129,142,4,4,6
1089,130,142,4,4,7
1090,132,142,4,4,8
1091,146,142,4,4,8
1092,148,142,4,4,10
1093,151,142,4,4,7
1094,164,142,4,4,5
1095,168,142,4,4,8
1096,172,142,4,4,5
1097,174,142,4,4,10
1098,175,142,4,4,5
1099,682,142,4,4,8
1100,683,142,4,4,10
1101,690,142,4,4,8
1102,694,142,4,4,6
1103,4,143,4,4,10
1104,6,143,4,4,8
1105,18,143,4,4,9
1106,61,143,4,4,5
1107,78,143,4,4,9
1108,83,143,4,4,9
1109,105,143,4,4,10
1110,111,143,4,4,10
1111,116,143,4,4,6
1112,123,143,4,4,10
1113,129,143,4,4,8
1114,130,143,4,4,8
